ICSDVolume_composition_average,IsFCC_arithmetic_average,BCCmagmom_composition_average,HeatCapacityMass_arithmetic_average,SpecificHeatCapacity_arithmetic_average,NdValence_composition_average,FirstIonizationEnergy_composition_average,ThermalExpansionCoefficient_arithmetic_average,IonizationEnergy_composition_average,ThermalConductivity_composition_average,GSenergy_pa_composition_average,ElasticModulus_difference,Electrolyte class_0,n_ws^third_difference,GSestBCClatcnt_composition_average,SpaceGroupNumber_composition_average,Electrolyte class_3,IonicRadii_composition_average,Electrolyte class_1,CovalentRadius_composition_average,phi_arithmetic_average,NUnfilled_composition_average,CovalentRadii_arithmetic_average,AtomicVolume_arithmetic_average,NUnfilled_arithmetic_average,HHIr_composition_average,CovalentRadii_composition_average,GSvolume_pa_composition_average,BCCenergy_pa_composition_average,HeatVaporization_arithmetic_average,GSestFCClatcnt_composition_average,ThirdIonizationEnergy_composition_average,NdUnfilled_composition_average,Electronegativity_composition_average,ElectricalConductivity_composition_average,ElectronAffinity_composition_average,HeatFusion_composition_average,BoilingT_composition_average,HeatCapacityMolar_composition_average,ElasticModulus_arithmetic_average,AtomicRadii_composition_average,Polarizability_composition_average,BCCfermi_composition_average,ElectricalConductivity_difference,ElasticModulus_composition_average,ThirdIonizationEnergy_arithmetic_average,ShearModulus_composition_average,MendeleevNumber_composition_average,FirstIonizationEnergy_arithmetic_average,HHIp_composition_average
25.82,0.0,0.337706048,0.4162,0.4165999999999999,1.36,10.81114078,171.2,1042.602,19.14984,-4.6687309789,198.0,0.0,0.96,3.1704017187,93.76,0.0,1.2473999999999998,0.0,109.12,3.1,1.9,1.3179999999999998,3743.926591190129,1.7999999999999998,1142.0,1.0754,20.836,-3.2872824204000004,157.48218,3.994455862,39.17018,0.64,2.6082,2.708,80.3,4.12908,1044.44,28.275,70.60000000000001,1.1412,9.656866666666,3.4438517982000003,15.999999999999998,38.940000000000005,30.1732,15.2,65.9,8.682362600000001,1422.0
24.981,0.0,0.42213256,0.4515,0.45225,1.21,10.80302416,202.6,1041.671,19.80244,-4.923185457500001,198.0,1.0,0.96,3.12983263958,98.45,0.0,1.2302999999999995,0.0,108.81,2.6125,2.16,1.3725,4675.498384361861,5.5,1048.0,1.0643,20.0116,-3.5435239378,201.205225,3.94334202529,39.29695,0.89,2.6111,2.78,80.08,4.3435,1123.2599999999998,28.3504,69.75,1.12602,9.9392,3.4723353391000003,10.4,45.22,26.555,17.551,65.18,8.220478499999999,1445.0
20.864,0.0,0.42213256,0.3772,0.3776,2.6,11.08920656,166.24,1069.238,18.28824,-5.2399067206000005,198.0,1.0,0.96,2.9839168499,67.72,0.0,1.1736,0.0,99.38,2.918,2.64,1.3979999999999997,3747.9332895898,4.000000000000001,1574.0,0.9886,15.479100000000004,-3.8482132488,200.94818,3.75949965028,43.10126,0.8,2.771,2.508,103.78,4.87144,1095.02,27.8864,61.60000000000001,1.04956,4.3692,4.455086917,10.3,48.48,26.5528,18.576,75.94,7.8981228,1832.0
21.826,0.2,0.405067536,0.4432,0.4424,2.24,11.0484894,168.14,1065.428,18.132440000000003,-5.0286190064000005,196.0,1.0,0.93,3.01343555186,75.30000000000001,0.0,1.1829999999999998,0.0,100.06,3.3160000000000003,2.26,1.2859999999999998,3741.1553964001537,2.4,1532.0,1.0086,16.3076,-3.6380642914,208.42218,3.79669088424,46.12046,0.76,2.729,3.098,85.5,4.8432,1032.7,27.8662,93.6,1.07168,4.7202,4.1393483184,17.0,46.98,37.6488,17.93,72.72,8.476362000000002,1758.0
21.85,0.25,0.42213256,0.44875,0.44775,2.2,11.049345,206.925,1065.48,17.34044,-5.076822815,196.0,1.0,0.93,3.0151362171,76.7,0.0,1.1789999999999998,0.0,100.3,2.87,2.3,1.3175,4673.695280329414,2.25,1480.0,1.009,16.327,-3.690280203,167.202725,3.7988335882,46.0065,0.8,2.7270000000000003,2.83,83.66,4.7476,1030.06,27.8778,65.0,1.0712,4.756200000000001,4.151791466000001,10.3,47.1,38.686,18.21,72.6,8.6252,1730.0
23.092,0.25,0.42213256,0.44875,0.44775,1.6,10.953906,206.925,1056.252,17.08004,-4.939369967,196.0,1.0,0.93,3.0589216234800003,89.48,0.0,1.1928,0.0,103.12,2.87,2.12,1.3175,4673.695280329414,2.25,1300.0,1.036,17.6038,-3.5572335732000004,167.202725,3.8539997434,47.08896,0.8,2.6628,3.076,66.97999999999999,4.52704,1019.14,27.954,65.0,1.0982,6.265200000000001,3.7466361992,10.3,45.96,38.686,17.855999999999998,67.92,8.6252,1664.0
21.854,0.4,0.337706048,0.436,0.4352,2.3600000000000003,11.0423042,168.84,1064.924,30.17244,-4.8926296334,196.0,1.0,0.93,3.0162981014200003,76.54,0.0,1.1862,0.0,100.3,3.1860000000000004,2.18,1.2879999999999998,3741.322212649911,2.0,1484.0,1.009,16.340600000000002,-3.5045763198,193.86218,3.80029747068,46.25366,0.64,2.7298,4.81,87.432,4.7392,1032.7,27.8514,76.8,1.07268,4.666200000000001,4.068881316800001,59.8,43.620000000000005,38.314800000000005,16.85,72.96000000000001,8.445436,1698.0
21.978,0.2,0.379919304,0.412,0.4112,2.16,11.026474,167.0,1063.574,16.810440000000003,-5.1129795584,196.0,1.0,0.93,3.02581569326,76.7,0.0,1.1807999999999998,0.0,100.94,3.1060000000000003,2.3600000000000003,1.3219999999999998,3742.5566508595934,3.2,1628.0,1.0124,16.476,-3.7264369464,271.78218000000004,3.81228888502,45.89428,0.84,2.7224000000000004,2.738,85.1,5.0714,1067.72,27.867800000000003,72.8,1.07496,4.902200000000001,4.1207980388,10.3,44.96,35.9568,17.330000000000002,72.44,8.251930000000002,1852.0
22.22,0.2,0.379919304,0.4004,0.3996,2.28,11.0634648,167.74,1066.968,16.222440000000002,-4.9934603746,196.0,1.0,0.93,3.0391893893400006,75.44000000000001,0.0,1.1831999999999998,0.0,100.44,3.176,2.28,1.334,3744.994508952289,2.4,1520.0,1.0136,16.7436,-3.6023688184000004,147.35618,3.8291386862,45.89948,0.72,2.7314000000000003,2.658,85.2,4.8672,1004.58,27.8804,65.4,1.07818,4.7202,4.190544833800001,10.3,44.220000000000006,36.00880000000001,16.97,73.2,8.621838,1840.0
21.968,0.2,0.379919304,0.4638,0.4628,2.12,11.0278594,167.26,1063.4540000000002,16.174440000000004,-5.0666176702,196.0,1.0,0.93,3.0239537319400003,76.0,0.0,1.1802,0.0,100.86,3.056,2.38,1.3179999999999998,3742.483487695292,3.4,1484.0,1.012,16.4462,-3.677795878,218.80218,3.80994296074,45.9433,0.88,2.7212,2.658,83.58,4.7544,1038.58,27.877,74.0,1.07534,4.8802,4.0822846164,10.3,45.080000000000005,36.447,17.45,72.36,8.265784,1704.0
22.086,0.2,0.337706048,0.4638,0.4628,2.04,11.0063738,167.26,1061.428,15.008440000000002,-5.056412525400001,196.0,1.0,0.93,3.0327712467800003,75.30000000000001,0.0,1.1813999999999998,0.0,101.42,3.056,2.46,1.3179999999999998,3742.483487695292,3.4,1488.0,1.015,16.5654,-3.665311553,218.80218,3.82105233328,45.8801,0.96,2.7154000000000003,2.486,83.5,4.7612,1047.1,27.8762,74.0,1.07948,5.0042,4.0127777668,10.3,43.06,36.447,16.69,72.12,8.265784,1678.0
21.968,0.2,0.379919304,0.387,0.3862,2.14,11.0422884,166.8,1065.514,16.886440000000004,-5.1481411186,196.0,1.0,0.93,3.0257427219000004,76.7,0.0,1.1807999999999998,0.0,101.06,3.1060000000000003,2.3600000000000003,1.3219999999999998,3742.565570175368,3.2,1548.0,1.0124,16.474800000000002,-3.7615985066,281.16218000000003,3.81219694686,45.39348,0.86,2.7204,2.768,84.38,5.2028,1082.0,27.883,88.6,1.07498,4.8502,4.1314864684,10.3,46.540000000000006,30.9488,17.95,72.46000000000001,8.410074000000002,1728.0
25.026,0.0,0.422140611,0.4415,0.44075,1.21,10.79729516,204.4,1041.132,19.83144,-4.92591670625,198.0,0.0,0.96,3.1317563773500003,98.45,0.0,1.2313999999999998,1.0,108.92,2.605,2.09,1.2825000000000002,4676.61861481311,3.75,1048.0,1.0607,20.060075,-3.5463757126,223.170225,3.945765783,39.28234,0.89,2.6101,2.7909999999999995,80.08,4.3088,1125.4,28.2512,68.5,1.12677,10.0152,3.5161000436,9.3,45.17,26.18975,17.471,65.04,8.077253500000001,1445.0
25.026,0.0,0.422140611,0.4415,0.44075,1.21,10.79729516,204.4,1041.132,19.83144,-4.92591670625,198.0,1.0,0.96,3.1317563773500003,98.45,0.0,1.2313999999999998,0.0,108.92,2.605,2.09,1.2825000000000002,4676.61861481311,3.75,1048.0,1.0607,20.060075,-3.5463757126,223.170225,3.945765783,39.28234,0.89,2.6101,2.7909999999999995,80.08,4.3088,1125.4,28.2512,68.5,1.12677,10.0152,3.5161000436,9.3,45.17,26.18975,17.471,65.04,8.077253500000001,1445.0
23.248,0.0,0.422196968,0.4415,0.44075,1.28,10.82286168,204.4,1043.596,19.48844,-5.136198381,198.0,1.0,0.96,3.0733453474,96.0,0.0,1.2131999999999998,0.0,108.36,2.605,2.72,1.2825000000000002,4676.61861481311,3.75,1104.0,1.0096,18.1916,-3.7474396708,223.170225,3.8721724968,40.62452,1.52,2.6248,2.728,87.22,4.2444,1236.98,28.184,68.5,1.10276,9.4132,3.9483718808,9.3,47.760000000000005,26.18975,18.108,65.32000000000001,8.077253500000001,1900.0
24.264000000000003,0.0,0.4221647639999999,0.4415,0.44075,1.24,10.808252240000002,204.4,1042.188,19.68444,-5.016037424,198.0,1.0,0.96,3.1067230788,97.4,0.0,1.2235999999999998,0.0,108.68,2.605,2.3600000000000003,1.2825000000000002,4676.61861481311,3.75,1072.0,1.0388,19.259300000000003,-3.6325459804,223.170225,3.9142258032,39.85756,1.16,2.6164,2.764,83.14,4.2812,1173.2199999999998,28.2224,68.5,1.11648,9.7572,3.701359402400001,9.3,46.28,26.18975,17.744,65.16,8.077253500000001,1640.0
24.772,0.0,0.422148662,0.4415,0.44075,1.22,10.80094752,204.4,1041.484,19.78244,-4.9559569455000005,198.0,1.0,0.96,3.1234119445000004,98.1,0.0,1.2288,0.0,108.84,2.605,2.18,1.2825000000000002,4676.61861481311,3.75,1056.0,1.0534,19.79315,-3.5750991352000003,223.170225,3.9352524564,39.47408,0.98,2.6122,2.782,81.1,4.2996,1141.34,28.2416,68.5,1.12334,9.9292,3.5778531632000004,9.3,45.540000000000006,26.18975,17.561999999999998,65.08,8.077253500000001,1510.0
25.098,0.0,0.401033983,0.507,0.5064,1.15,10.823138060000002,188.92,1043.656,19.03179,-4.897066953075,206.0,1.0,0.96,3.13957304992,96.18,0.0,1.2275999999999998,0.0,108.67,3.1939999999999995,2.08,1.238,3746.937716213816,3.6,1085.0,1.0596,20.178477380952003,-3.5103512310000005,181.01618,3.95561417331,39.27763,0.85,2.6137,2.6789999999999994,80.557,4.3561,1099.595,28.23844,55.8,1.1271600000000002,9.9675,3.552263861,11.2,43.10999999999999,26.9878,16.651,65.32000000000001,8.5591408,1441.0
23.050000000000004,0.2,0.36861715,0.4596,0.4588,1.4166666666666667,11.062925750000002,169.58,1066.8583333333331,22.002958333333336,-4.798816301458333,198.0,1.0,0.96,3.032652719250001,87.20833333333334,0.0,1.2295833333333333,0.0,101.91666666666669,2.95,1.9166666666666667,1.39,3747.052560918652,1.7999999999999998,1262.5,1.0225,17.663541666666667,-3.3460428804166678,200.66218,3.820902997916667,44.82754166666667,0.6666666666666667,2.692916666666667,4.1,82.52083333333333,4.625416666666667,1036.7291666666667,28.113750000000003,89.4,1.0809583333333337,7.53875,3.4890239704166666,15.099999999999998,45.79166666666667,32.537000000000006,16.833333333333332,67.75,8.0615948,1529.1666666666667
24.504,0.2,0.353872464,0.4596,0.4588,1.36,10.838539,169.58,1045.232,21.56144,-4.6789903666,198.0,0.0,0.96,3.1073036913400003,92.8,0.0,1.234,1.0,106.04,2.95,1.84,1.39,3747.052560918652,1.7999999999999998,1318.0,1.0594,19.3134,-3.2842304086,200.66218,3.91495732906,43.90644,0.6400000000000001,2.622,4.0920000000000005,74.82,4.731400000000001,1071.22,28.0864,89.4,1.12512,8.5422,3.4156672156,15.099999999999998,44.52,32.537000000000006,16.38,65.38,8.0615948,1612.0
24.504,0.2,0.353872464,0.4596,0.4588,1.36,10.838539,169.58,1045.232,21.56144,-4.6789903666,198.0,1.0,0.96,3.1073036913400003,92.8,0.0,1.234,0.0,106.04,2.95,1.84,1.39,3747.052560918652,1.7999999999999998,1318.0,1.0594,19.3134,-3.2842304086,200.66218,3.91495732906,43.90644,0.6400000000000001,2.622,4.0920000000000005,74.82,4.731400000000001,1071.22,28.0864,89.4,1.12512,8.5422,3.4156672156,15.099999999999998,44.52,32.537000000000006,16.38,65.38,8.0615948,1612.0
24.504,0.2,0.353872464,0.4596,0.4588,1.36,10.838539,169.58,1045.232,21.56144,-4.6789903666,198.0,0.0,0.96,3.1073036913400003,92.8,0.0,1.234,0.0,106.04,2.95,1.84,1.39,3747.052560918652,1.7999999999999998,1318.0,1.0594,19.3134,-3.2842304086,200.66218,3.91495732906,43.90644,0.6400000000000001,2.622,4.0920000000000005,74.82,4.731400000000001,1071.22,28.0864,89.4,1.12512,8.5422,3.4156672156,15.099999999999998,44.52,32.537000000000006,16.38,65.38,8.0615948,1612.0
24.096000000000004,0.2,0.353872464,0.4596,0.4588,1.36,10.86753016,169.58,1048.028,20.66924,-4.664547847000001,198.0,1.0,0.96,3.0917070166,92.56,0.0,1.2244,0.0,104.84,2.95,1.84,1.39,3747.052560918652,1.7999999999999998,1360.0,1.0552,18.751800000000003,-3.2694954676000005,200.66218,3.89530675024,46.52244,0.6400000000000001,2.6256,4.224,67.86,4.75,1041.94,28.0096,89.4,1.12092,7.693200000000001,3.4223229448,15.099999999999998,44.64,32.537000000000006,16.452,65.32000000000001,8.0615948,1684.0
24.576,0.2,0.405067536,0.4596,0.4588,1.2400000000000002,10.8411058,169.58,1045.388,19.185440000000003,-4.8236017924,198.0,1.0,0.96,3.11240568706,97.0,0.0,1.222,0.0,106.76,2.95,1.96,1.39,3747.052560918652,1.7999999999999998,1162.0,1.0606,19.3716,-3.4408781434,200.66218,3.92138544094,43.56456,0.76,2.616,3.288,69.3,4.4446,1063.3,28.1212,89.4,1.12368,8.6502,3.4529966584,15.099999999999998,44.88000000000001,32.537000000000006,17.22,65.02000000000001,8.0615948,1528.0
24.552,0.2,0.388002512,0.4596,0.4588,1.28,10.8402502,169.58,1045.336,19.97744,-4.7753979838000005,198.0,1.0,0.96,3.1107050218200003,95.6,0.0,1.226,0.0,106.52,2.95,1.92,1.39,3747.052560918652,1.7999999999999998,1214.0,1.0602,19.3522,-3.3886622318,200.66218,3.91924273698,43.67852,0.72,2.6180000000000003,3.556,71.14,4.5402000000000005,1065.9399999999998,28.1096,89.4,1.12416,8.614199999999999,3.4405535108,15.099999999999998,44.760000000000005,32.537000000000006,16.939999999999998,65.14,8.0615948,1556.0
24.498,0.3333333333333333,0.321483064,0.4569999999999999,0.4563333333333333,1.38,10.8337148,143.55,1044.806,21.37544,-4.6483090751,198.0,1.0,0.96,3.10743691518,93.42,0.0,1.2348,0.0,106.0,3.325,1.82,1.35,3124.3673481724936,1.833333333333333,1294.0,1.0592,19.3149,-3.253411458,230.13515,3.91512518058,43.93984,0.62,2.6226000000000003,4.026,75.64,4.757,1070.94,28.1116,109.16666666666666,1.12498,8.5282,3.394774771,15.099999999999998,44.52,32.975833333333334,16.4,65.44,7.991295666666666,1570.0
25.324,0.2,0.303126696,0.4164,0.4155999999999999,1.46,10.75713552,173.64,1037.458,23.175040000000003,-4.5617715071000005,195.0,1.0,0.94,3.1446168120000006,90.62,0.0,1.2538,0.0,107.72,2.744,1.84,1.444,3749.913619556821,2.0,1300.0,1.0702,20.3231,-3.165137456,176.02917999999997,3.96196891518,40.423,0.54,2.6172,3.894,85.11999999999999,4.54402,1095.8,28.2158,50.0,1.13934,9.6812,3.4395068202,15.099999999999998,40.36000000000001,32.0128,14.504,65.92,7.6383868,1548.0
24.756,0.2,0.303126696,0.4227999999999999,0.422,1.34,10.80557648,168.68,1042.368,21.724840000000004,-4.6958593789,195.0,1.0,0.94,3.12233172646,92.18,0.0,1.241,0.0,106.96,2.774,1.88,1.424,3748.297514520806,2.4,1478.0,1.064,19.6399,-3.2991908432,268.78218000000004,3.93389146684,42.9792,0.66,2.6172,4.09,79.5,5.096799999999999,1119.9599999999998,28.0962,68.0,1.13052,8.953199999999999,3.3762336382,15.099999999999998,42.28,31.4148,15.336,65.3,7.832884799999999,1724.0
24.604,0.4,0.337706048,0.4524,0.4516,1.3600000000000003,10.8349206,170.28,1044.884,31.22544,-4.687612419400001,198.0,1.0,0.96,3.1152682366200004,98.24,0.0,1.2251999999999998,0.0,107.0,2.8200000000000003,1.88,1.392,3747.2193771684088,1.4,1114.0,1.061,19.4046,-3.3073901718,186.10218,3.92499202738,43.69776,0.64,2.6168,5.0,71.232,4.3406,1063.3,28.1064,72.6,1.12468,8.5962,3.3825296568,57.900000000000006,41.52,33.203,16.14,65.26,8.0306688,1468.0
24.608,0.4,0.253279536,0.4524,0.4516,1.52,10.827879800000002,170.28,1044.328,44.05743999999999,-4.5034192378,198.0,1.0,0.96,3.1164301209400005,98.08,0.0,1.2324,0.0,107.0,2.8200000000000003,1.7599999999999998,1.392,3747.2193771684088,1.4,1118.0,1.061,19.4182,-3.1216862886000003,186.10218,3.92645590986,43.94492,0.48,2.6196,6.98,75.00399999999999,4.3322,1065.9399999999998,28.08,72.6,1.12616,8.5062,3.2996195076,57.900000000000006,38.04,33.203,14.78,65.62,8.0306688,1436.0
24.656,0.1666666666666666,0.371386792,0.4476666666666666,0.4469999999999999,1.3000000000000005,10.87136958,146.35,1048.356,19.505440000000004,-4.7067940078,198.0,1.0,0.96,3.11835143658,97.0,0.0,1.2237999999999998,0.0,106.68,3.1416666666666666,1.9,1.3666666666666667,3125.07808138801,1.4999999999999998,1146.0,1.0624,19.4459,-3.324418242,186.43515,3.9288766159,43.689,0.7000000000000001,2.6114,3.268,67.89999999999999,4.26196,1022.9,28.1328,90.33333333333331,1.12526,8.383866666666,3.4084898292,15.099999999999998,42.620000000000005,33.7345,16.580000000000002,65.24000000000001,8.2836955,1498.0
24.6,0.25,0.42213256,0.46925,0.46825,1.2,10.8419614,208.725,1045.44,18.39344,-4.871805601,198.0,1.0,0.96,3.1141063523000003,98.4,0.0,1.218,0.0,107.0,2.4125,2.0,1.4474999999999998,4681.066735977536,1.5,1110.0,1.061,19.391,-3.4930940550000003,157.502725,3.9235281449,43.4506,0.8,2.614,3.02,67.46,4.349,1060.66,28.1328,59.75,1.1232,8.6862,3.465439806,8.399999999999999,45.0,32.29625,17.5,64.9,8.106741,1500.0
24.72,0.3333333333333333,0.337706048,0.4643333333333332,0.4635,1.2000000000000002,10.8169554,143.33333333333334,1043.136,23.64344,-4.769503865400001,198.0,1.0,0.96,3.1235048093,97.62,0.0,1.2228,0.0,107.56,2.9833333333333334,2.02,1.38,3125.622200500142,2.5,1116.0,1.064,19.517,-3.3877577884,225.95181666666667,3.93536945868,43.51098,0.8,2.6096000000000004,3.838,69.26599999999999,4.3516,1070.5,28.1188,78.83333333333333,1.1280800000000002,8.7652,3.3544778818000003,58.1,41.24,32.251,16.060000000000002,64.84,7.830244,1458.0
24.676,0.2,0.379919304,0.4256,0.4246,1.1800000000000002,10.825762,167.94,1043.952,19.549440000000004,-4.923018069199999,309.0,0.0,0.96,3.1216111708800005,98.4,0.0,1.2188,0.0,107.44,2.86,2.04,1.418,3747.953564919589,2.4,1188.0,1.0636,19.4902,-3.5443065232000004,244.08218,3.9329836238,43.38078,0.82,2.6206,3.1420000000000003,68.89999999999999,4.8224,1096.22,28.112,112.20000000000002,1.12562,8.7742,3.5091498946,14.5,47.22,31.269,16.259999999999998,64.80000000000001,7.9038788,1500.0
24.728,0.2,0.379919304,0.4284,0.4276,1.16,10.8190904,168.44,1043.534,17.863440000000004,-4.9079623444,198.0,1.0,0.96,3.1247858284600003,98.4,0.0,1.2197999999999998,0.0,107.64,2.74,2.06,1.426,3748.453815378092,2.6,1258.0,1.0644,19.54,-3.529250798400001,264.02218000000005,3.93698344172,43.33838,0.84,2.6094,2.9280000000000004,68.89999999999999,4.6728,1098.32,28.1228,68.60000000000001,1.1269600000000002,8.8322,3.4344463788,8.399999999999999,42.86,30.845,16.62,64.74000000000001,7.8371628,1622.0
24.97,0.2,0.379919304,0.4168,0.416,1.28,10.8560812,169.18,1046.928,17.275440000000003,-4.7884431606,198.0,1.0,0.96,3.1381595245400007,97.14,0.0,1.2222,0.0,107.14,2.81,1.98,1.438,3750.8916734707855,1.7999999999999998,1150.0,1.0656,19.8076,-3.4051826704000003,139.59618,3.9538332429,43.34358,0.72,2.6184000000000003,2.8480000000000003,69.0,4.4686,1035.18,28.1354,61.2,1.1301800000000002,8.6502,3.5041931738,8.6,42.120000000000005,30.897,16.259999999999998,65.5,8.2070708,1610.0
24.736,0.2,0.337706048,0.4529999999999999,0.4522,1.3600000000000003,10.901633360000002,173.02,1051.324,19.825440000000004,-4.5899862232,198.0,1.0,0.96,3.1242971861,97.0,0.0,1.2256,0.0,106.6,2.75,1.84,1.408,3747.894525528989,1.2000000000000002,1130.0,1.0642,19.520200000000003,-3.2079583406000003,149.06217999999998,3.93636779086,43.81344,0.64,2.6068,3.248,66.5,4.07932,982.5,28.1444,66.80000000000001,1.12684,8.117533333332,3.363983,14.099999999999998,40.36,33.781400000000005,15.94,65.46000000000001,8.364232600000001,1468.0
23.72,0.2,0.4221647639999999,0.4144,0.4126,1.24,10.84690712,168.02,1045.9160000000002,18.49484,-4.9967807312,198.0,1.0,0.96,3.0859275124800005,97.08,0.0,1.2108,0.0,107.07999999999998,2.564,2.3600000000000003,1.408,3752.3595180057896,3.0,1128.0,1.0332,18.5105,-3.6128993924,205.91618,3.88802503144,43.34556,1.16,2.6212,2.9399999999999995,73.86,4.306,1134.1799999999998,28.12,57.8,1.11088,8.6252,3.710233708000001,9.3,46.440000000000005,29.6718,17.84,65.08,7.6007728,1736.0
23.730000000000004,0.1666666666666666,0.396322966,0.4251666666666667,0.4238333333333334,1.2200000000000002,10.83753952,143.63333333333333,1045.078,17.047240000000006,-5.0114823490068,198.0,1.0,0.96,3.0855057746400005,96.84,0.0,1.2131999999999998,0.0,107.22,2.8783333333333334,2.38,1.3683333333333334,3129.001715749091,3.333333333333333,1136.0,1.0332,18.505651724138,-3.6245979204,208.22015,3.88749367504,43.40588,1.1800000000000002,2.6156,2.726,73.38,4.288,1118.18,28.1444,81.16666666666666,1.1108600000000002,8.6452,3.732702693,10.7,46.18000000000001,30.337666666666664,17.759999999999998,65.02000000000001,7.572980666666666,1720.0
23.50392156862745,0.1666666666666666,0.4046023764705882,0.4251666666666667,0.4238333333333334,1.2941176470588238,10.770803843137257,143.63333333333333,1038.652941176471,16.8663137254902,-5.090091817660392,198.0,1.0,0.96,3.079080886647059,99.19607843137256,0.0,1.2025490196078432,0.0,107.84313725490196,2.8783333333333334,2.431372549019608,1.3683333333333334,3129.001715749091,3.333333333333333,1149.0196078431377,1.0358823529411765,18.34843475321177,-3.727456995686275,208.22015,3.879398823411765,43.214921568627446,1.2549019607843137,2.5947058823529416,2.682352941176471,71.94117647058823,4.457058823529413,1142.0196078431377,28.108627450980396,81.16666666666666,1.1133921568627452,8.660000000000002,3.808040731960785,10.7,49.156862745098046,30.337666666666664,18.94117647058824,64.76470588235294,7.572980666666666,1717.6470588235293
24.983,0.0,0.42213256,0.44175,0.4425,1.2,10.79796316,203.1,1041.181,19.82944,-4.92377504075,198.0,1.0,0.96,3.1303178874100004,98.17,0.0,1.2306,0.0,108.82999999999998,2.6125,2.08,1.375,4675.725158036659,3.5,1048.0,1.0644,20.0234,-3.5441494804,171.18522499999995,3.94395339924,39.32483,0.8,2.6108,2.7829999999999995,80.08,4.332999999999999,1108.79,28.2755,67.25,1.12602,9.9922,3.4709194002,10.1,45.120000000000005,27.252,17.531,65.14,8.093953500000001,1445.0
24.736,0.2,0.337706048,0.4529999999999999,0.4522,1.3600000000000003,10.901633360000002,173.02,1051.324,19.825440000000004,-4.5899862232,198.0,1.0,0.96,3.1242971861000006,97.0,0.0,1.2256,0.0,106.6,2.75,1.84,1.408,3747.894525528989,1.2000000000000002,1130.0,1.0642,19.520200000000003,-3.2079583406000003,149.06217999999998,3.93636779086,43.81344,0.64,2.6068,3.248,66.5,4.07932,982.5,28.1444,66.80000000000001,1.12684,8.117533333332,3.363983,14.099999999999998,40.36000000000001,33.781400000000005,15.94,65.46000000000001,8.364232600000001,1468.0
21.758000000000003,0.25,0.147343122,0.57725,0.578,0.98,10.8667626,207.825,1048.712,42.64204,-5.069309231661201,177.0,0.0,0.7299999999999999,2.9866568484000005,95.84,1.0,1.1733999999999998,0.0,103.1,2.7625,2.24,1.245,4666.337297809447,3.5,1100.0,1.0234,15.268365517242,-3.6598431754,266.980225,3.76295183202,49.70286,1.02,2.575,6.481999999999999,55.38,4.763799999999999,925.92,28.0422,80.75,1.08378,7.63386666666,3.8847309378,30.8,41.92,41.13725,16.28,63.900000000000006,8.481020000000001,1538.0
21.64,0.3333333333333333,0.16371458,0.6813333333333333,0.6823333333333335,1.0,10.880266,274.6666666666667,1049.78,41.72444,-5.047854106068,177.0,0.0,0.7000000000000001,2.9755556344,95.6,1.0,1.174,0.0,102.6,2.333333333333333,2.2,1.2133333333333334,6215.78235275249,2.333333333333333,960.0,1.02,15.11451724138,-3.635384960000001,125.9403,3.7489651788,49.8754,1.0,2.574,6.359999999999999,53.46,4.421999999999999,872.26,28.0766,73.0,1.08,7.50786666666,3.93819335,30.8,43.8,46.503,17.08,64.0,9.055076666666666,1400.0
22.71111111111111,0.0,0.3742304888888889,0.4445,0.44525,1.6666666666666667,10.579303777777778,202.9,1020.0444444444444,25.593,-4.946964598333333,195.0,0.0,0.94,3.0731404434444443,96.7777777777778,1.0,1.1966666666666668,0.0,110.33333333333334,2.655,3.555555555555556,1.37,4675.303008290254,5.25,1477.7777777777778,1.0622222222222222,17.961666666666666,-3.632571165555556,207.155225,3.871914333888889,40.25611111111111,1.6666666666666663,2.561111111111111,4.377777777777777,93.7222222222222,5.587777777777777,1390.7222222222222,29.06777777777777,69.0,1.1308888888888888,9.134444444444444,3.627402207777778,17.099999999999998,53.77777777777778,27.26725,19.65555555555556,65.22222222222223,8.215131,2355.555555555556
22.71111111111111,0.0,0.3742304888888889,0.4445,0.44525,1.6666666666666667,10.579303777777778,202.9,1020.0444444444444,25.593,-4.946964598333333,195.0,1.0,0.94,3.0731404434444443,96.7777777777778,0.0,1.1966666666666668,0.0,110.33333333333334,2.655,3.555555555555556,1.37,4675.303008290254,5.25,1477.7777777777778,1.0622222222222222,17.961666666666666,-3.632571165555556,207.155225,3.871914333888889,40.25611111111111,1.6666666666666663,2.561111111111111,4.377777777777777,93.7222222222222,5.587777777777777,1390.7222222222222,29.06777777777777,69.0,1.1308888888888888,9.134444444444444,3.627402207777778,17.099999999999998,53.77777777777778,27.26725,19.65555555555556,65.22222222222223,8.215131,2355.555555555556
22.84444444444444,0.0,0.4690361777777778,0.4515,0.45225,1.4444444444444444,10.584057111111113,202.6,1020.3333333333331,21.193,-5.214763535,198.0,1.0,0.96,3.0825885836666664,104.55555555555556,0.0,1.1744444444444444,0.0,111.66666666666666,2.6125,3.7777777777777777,1.3725,4675.498384361861,5.5,1188.888888888889,1.0644444444444443,18.069444444444443,-3.922659563333333,201.205225,3.883818244777778,39.623,1.8888888888888888,2.55,2.888888888888889,83.5,5.056666666666667,1376.0555555555557,29.132222222222214,69.75,1.1282222222222222,9.334444444444443,3.696530805555556,10.4,54.44444444444444,26.555,21.21111111111111,64.55555555555556,8.220478499999999,2200.0
